lam_mem,cmb_k,dl_s,H0_cmb,H0_dl,H0_cmb_std,H0_dl_std,tension_pct,match
0.7045454545454545,1.5,5.3,1.608225543162071,2.161273698605294,0.030122566610604494,0.03572407691913841,34.38871853482861,26.080113193582328
0.7454545454545454,0.5,2.0,0.7546184214153672,0.8388188243398289,0.013445701468463127,0.013847801843539216,11.158010530214055,2.849405188967772
0.7454545454545454,0.5,3.0,0.7546184214153672,1.2582282398907376,0.013445701468463127,0.020771698834208943,66.73701624336134,58.428410902115054
0.7454545454545454,0.5,4.0,0.7546184214153672,1.6776376577030088,0.013445701468463127,0.02769559320132149,122.31602225617826,114.00741691493198
0.7454545454545454,0.5,5.0,0.7546184214153672,2.097047077782176,0.013445701468463127,0.03461948494275632,177.89502856939816,169.5864232281519
0.7454545454545454,0.5,5.3,0.7546184214153672,2.222869904248799,0.013445701468463127,0.036696651952862,194.56873052205245,186.26012518080617
0.7454545454545454,0.7,2.0,0.9914147708361,0.8388188243398289,0.01732856770210915,0.013847801843539216,-15.391736232412672,23.700341573658953
0.7454545454545454,0.7,3.0,0.9914147708361,1.2582282398907376,0.01732856770210915,0.020771698834208943,26.912395992408218,18.603790651161937
0.7454545454545454,0.7,4.0,0.9914147708361,1.6776376577030088,0.01732856770210915,0.02769559320132149,69.21652844532359,60.907923104077305
0.7454545454545454,0.7,5.0,0.9914147708361,2.097047077782176,0.01732856770210915,0.03461948494275632,111.52066112689161,103.21205578564533
0.7454545454545454,0.7,5.3,0.9914147708361,2.222869904248799,0.01732856770210915,0.036696651952862,124.21190097603281,115.90329563478653
0.7454545454545454,0.9,2.0,1.19650060682201,0.8388188243398289,0.02082247014061063,0.013847801843539216,-29.8939908966874,38.20259623793368
0.7454545454545454,0.9,3.0,1.19650060682201,1.2582282398907376,0.02082247014061063,0.020771698834208943,5.159013937542453,3.1495914037038295
0.7454545454545454,0.9,4.0,1.19650060682201,1.6776376577030088,0.02082247014061063,0.02769559320132149,40.21201896077032,31.903413619524038
0.7454545454545454,0.9,5.0,1.19650060682201,2.097047077782176,0.02082247014061063,0.03461948494275632,75.2650241734587,66.95641883221242
0.7454545454545454,0.9,5.3,1.19650060682201,2.222869904248799,0.02082247014061063,0.036696651952862,85.78092577427923,77.47232043303295
0.7454545454545454,1.2,2.0,1.455167727177495,0.8388188243398289,0.025840993105770368,0.013847801843539216,-42.355866703638526,50.66447204488481
0.7454545454545454,1.2,3.0,1.455167727177495,1.2582282398907376,0.025840993105770368,0.020771698834208943,-13.533799823113831,21.842405164360116
0.7454545454545454,1.2,4.0,1.455167727177495,1.6776376577030088,0.025840993105770368,0.02769559320132149,15.288267212813048,6.9796618715667655
0.7454545454545454,1.2,5.0,1.455167727177495,2.097047077782176,0.025840993105770368,0.03461948494275632,44.1103344045224,35.80172906327611
0.7454545454545454,1.2,5.3,1.455167727177495,2.222869904248799,0.025840993105770368,0.036696651952862,52.75695459246968,44.4483492512234
0.7454545454545454,1.5,2.0,1.668123843671832,0.8388188243398289,0.03094456641145331,0.013847801843539216,-49.714835171144,58.02344051239029
0.7454545454545454,1.5,3.0,1.668123843671832,1.2582282398907376,0.03094456641145331,0.020771698834208943,-24.57225255403355,32.88085789527983
0.7454545454545454,1.5,4.0,1.668123843671832,1.6776376577030088,0.03094456641145331,0.02769559320132149,0.5703301986401217,7.738275142606161
0.7454545454545454,1.5,5.0,1.668123843671832,2.097047077782176,0.03094456641145331,0.03461948494275632,25.712913087208754,17.40430774596247
0.7454545454545454,1.5,5.3,1.668123843671832,2.222869904248799,0.03094456641145331,0.036696651952862,33.255687980328496,24.94708263908221
0.7863636363636364,0.5,2.0,0.8043824053716783,0.8646082166745666,0.013944118095903141,0.0162742722207825,7.487211418437223,0.8213939228090599
0.7863636363636364,0.5,3.0,0.8043824053716783,1.2969123173784896,0.013944118095903141,0.024411410069412078,61.23081617868428,52.922210837437994
0.7863636363636364,0.5,4.0,0.8043824053716783,1.7292164129949252,0.013944118095903141,0.03254854907681854,114.97442030646008,106.6658149652138
0.7863636363636364,0.5,5.0,0.8043824053716783,2.16152050352494,0.013944118095903141,0.04068568924296514,168.71802380189723,160.40941846065095
0.7863636363636364,0.5,5.3,0.8043824053716783,2.2912117296922516,0.013944118095903141,0.04312683151875812,184.84110472724214,176.53249938599586
0.7863636363636364,0.7,2.0,1.0512008612688866,0.8646082166745666,0.01838781535231164,0.0162742722207825,-17.750427294084144,26.059032635330425
0.7863636363636364,0.7,3.0,1.0512008612688866,1.2969123173784896,0.01838781535231164,0.024411410069412078,23.37435833271758,15.065752991471298
0.7863636363636364,0.7,4.0,1.0512008612688866,1.7292164129949252,0.01838781535231164,0.03254854907681854,64.49914347555021,56.19053813430393
0.7863636363636364,0.7,5.0,1.0512008612688866,2.16152050352494,0.01838781535231164,0.04068568924296514,105.62392813451518,97.3153227932689
0.7863636363636364,0.7,5.3,1.0512008612688866,2.2912117296922516,0.01838781535231164,0.04312683151875812,117.96136343786563,109.65275809661935
0.7863636363636364,0.9,2.0,1.262548679360506,0.8646082166745666,0.022646845337234732,0.0162742722207825,-31.51882134853608,39.827426689782364
0.7863636363636364,0.9,3.0,1.262548679360506,1.2969123173784896,0.022646845337234732,0.024411410069412078,2.721767372596597,5.586837968649686
0.7863636363636364,0.9,4.0,1.262548679360506,1.7292164129949252,0.022646845337234732,0.03254854907681854,36.96235569077552,28.653750349529233
0.7863636363636364,0.9,5.0,1.262548679360506,2.16152050352494,0.022646845337234732,0.04068568924296514,71.20294360608513,62.894338264838844
0.7863636363636364,0.9,5.3,1.262548679360506,2.2912117296922516,0.022646845337234732,0.04312683151875812,81.47511990213114,73.16651456088486
0.7863636363636364,1.2,2.0,1.5261655377479877,0.8646082166745666,0.029064484258510253,0.0162742722207825,-43.34767787048948,51.65628321173576
0.7863636363636364,1.2,3.0,1.5261655377479877,1.2969123173784896,0.029064484258510253,0.024411410069412078,-15.021517305900156,23.33012264714644
0.7863636363636364,1.2,4.0,1.5261655377479877,1.7292164129949252,0.029064484258510253,0.03254854907681854,13.304642925338214,4.9960375840919315
0.7863636363636364,1.2,5.0,1.5261655377479877,2.16152050352494,0.029064484258510253,0.04068568924296514,41.6308028232955,33.32219748204921
0.7863636363636364,1.2,5.3,1.5261655377479877,2.2912117296922516,0.029064484258510253,0.04312683151875812,50.12865072770332,41.82004538645703
0.7863636363636364,1.5,2.0,1.7411555324133168,0.8646082166745666,0.035696384485319456,0.0162742722207825,-50.34284987302758,58.65145521427387
0.7863636363636364,1.5,3.0,1.7411555324133168,1.2969123173784896,0.035696384485319456,0.024411410069412078,-25.514275247949097,33.82288058919538
0.7863636363636364,1.5,4.0,1.7411555324133168,1.7292164129949252,0.035696384485319456,0.03254854907681854,-0.6857009150608967,8.99430625630718
0.7863636363636364,1.5,5.0,1.7411555324133168,2.16152050352494,0.035696384485319456,0.04068568924296514,24.14287312569826,15.834267784451976
0.7863636363636364,1.5,5.3,1.7411555324133168,2.2912117296922516,0.035696384485319456,0.04312683151875812,31.59144528097,23.282839939723715
0.8272727272727272,0.5,2.0,0.8673885141820946,0.8936411352092976,0.017207718421772468,0.020600835891345166,3.026627698887377,5.281977642358906
0.8272727272727272,0.5,3.0,0.8673885141820946,1.3404617044034055,0.017207718421772468,0.03090125450414226,54.53994173157758,46.23133639033129
0.8272727272727272,0.5,4.0,0.8673885141820946,1.7872822746651706,0.017207718421772468,0.04120167355981783,106.05325588735646,97.74465054611018
0.8272727272727272,0.5,5.0,0.8673885141820946,2.2341028460006216,0.017207718421772468,0.05150209305696542,157.56657016691906,149.2579648256728
0.8272727272727272,0.5,5.3,0.8673885141820946,2.3681490176115267,0.017207718421772468,0.05459221899198614,173.02056447502957,164.7119591337833
0.8272727272727272,0.7,2.0,1.1262000416658362,0.8936411352092976,0.02283281568291127,0.020600835891345166,-20.649875497477833,28.958480838724114
0.8272727272727272,0.7,3.0,1.1262000416658362,1.3404617044034055,0.02283281568291127,0.03090125450414226,19.02518689491796,10.716581553671679
0.8272727272727272,0.7,4.0,1.1262000416658362,1.7872822746651706,0.02283281568291127,0.04120167355981783,58.70024938211549,50.3916440408692
0.8272727272727272,0.7,5.0,1.1262000416658362,2.2341028460006216,0.02283281568291127,0.05150209305696542,98.37531196465007,90.06670662340379
0.8272727272727272,0.7,5.3,1.1262000416658362,2.3681490176115267,0.02283281568291127,0.05459221899198614,110.27783075808118,101.9692254168349
0.8272727272727272,0.9,2.0,1.3448837095063086,0.8936411352092976,0.02830937463241981,0.020600835891345166,-33.55253477363162,41.861140114877905
0.8272727272727272,0.9,3.0,1.3448837095063086,1.3404617044034055,0.02830937463241981,0.03090125450414226,-0.3288020422618105,8.637407383508092
0.8272727272727272,0.9,4.0,1.3448837095063086,1.7872822746651706,0.02830937463241981,0.04120167355981783,32.89493076849458,24.586325427248298
0.8272727272727272,0.9,5.0,1.3448837095063086,2.2341028460006216,0.02830937463241981,0.05150209305696542,66.11866365908583,57.81005831783954
0.8272727272727272,0.9,5.3,1.3448837095063086,2.3681490176115267,0.02830937463241981,0.05459221899198614,76.085783541898,67.77717820065172
0.8272727272727272,1.2,2.0,1.6143509326474332,0.8936411352092976,0.03661898022252947,0.020600835891345166,-44.643936015585986,52.95254135683227
0.8272727272727272,1.2,3.0,1.6143509326474332,1.3404617044034055,0.03661898022252947,0.03090125450414226,-16.96590392492088,25.274509266167165
0.8272727272727272,1.2,4.0,1.6143509326474332,1.7872822746651706,0.03661898022252947,0.04120167355981783,10.712128231879605,2.4035228906333224
0.8272727272727272,1.2,5.0,1.6143509326474332,2.2341028460006216,0.03661898022252947,0.05150209305696542,38.39016045518891,30.081555113942628
0.8272727272727272,1.2,5.3,1.6143509326474332,2.3681490176115267,0.03661898022252947,0.05459221899198614,46.69357013520675,38.384964793960464
0.8272727272727272,1.5,2.0,1.83204734800871,0.8936411352092976,0.045175681950106135,0.020600835891345166,-51.22172272563728,59.53032806688356
0.8272727272727272,1.5,3.0,1.83204734800871,1.3404617044034055,0.045175681950106135,0.03090125450414226,-26.832584001697285,35.14118934294357
0.8272727272727272,1.5,4.0,1.83204734800871,1.7872822746651706,0.045175681950106135,0.04120167355981783,-2.443445219480571,10.752050560726854
0.8272727272727272,1.5,5.0,1.83204734800871,2.2341028460006216,0.045175681950106135,0.05150209305696542,21.94569362134193,13.637088280095648
0.8272727272727272,1.5,5.3,1.83204734800871,2.3681490176115267,0.045175681950106135,0.05459221899198614,29.262435285066,20.95382994381972
0.8681818181818182,0.5,2.0,0.9609546839041684,0.928091482351626,0.020784237041672506,0.025416408820601245,-3.4198492502295466,11.72845459147583
0.8681818181818182,0.5,3.0,0.9609546839041684,1.3921372212561893,0.020784237041672506,0.03812461389081769,44.87022588830222,36.56162054705594
0.8681818181818182,0.5,4.0,0.9609546839041684,1.8561829586469485,0.020784237041672506,0.050832819400751454,93.16030086930272,84.85169552805644
0.8681818181818182,0.5,5.0,0.9609546839041684,2.3202286945241744,0.020784237041672506,0.06354102535023255,141.4503756928001,133.14177035155382
0.8681818181818182,0.5,5.3,0.9609546839041684,2.459442414992244,0.020784237041672506,0.06735348722076306,155.93739810914045,147.62879276789417
0.8681818181818182,0.7,2.0,1.2356403463791008,0.928091482351626,0.027320594572321423,0.025416408820601245,-24.889836668793695,33.198442010039976
0.8681818181818182,0.7,3.0,1.2356403463791008,1.3921372212561893,0.027320594572321423,0.03812461389081769,12.665244812997914,4.356639471751631
0.8681818181818182,0.7,4.0,1.2356403463791008,1.8561829586469485,0.027320594572321423,0.050832819400751454,50.22032617227781,41.91172083103152
0.8681818181818182,0.7,5.0,1.2356403463791008,2.3202286945241744,0.027320594572321423,0.06354102535023255,87.77540740906791,79.46680206782163
0.8681818181818182,0.7,5.3,1.2356403463791008,2.459442414992244,0.027320594572321423,0.06735348722076306,99.04193175622271,90.73332641497643
0.8681818181818182,0.9,2.0,1.4634206433620385,0.928091482351626,0.03383444859360127,0.025416408820601245,-36.58067579124455,44.88928113249084
0.8681818181818182,0.9,3.0,1.4634206433620385,1.3921372212561893,0.03383444859360127,0.03812461389081769,-4.871013842068251,13.179619183314534
0.8681818181818182,0.9,4.0,1.4634206433620385,1.8561829586469485,0.03383444859360127,0.050832819400751454,26.838648003665188,18.530042662418907
0.8681818181818182,0.9,5.0,1.4634206433620385,2.3202286945241744,0.03383444859360127,0.06354102535023255,58.54830974597428,50.239704404727995
0.8681818181818182,0.9,5.3,1.4634206433620385,2.459442414992244,0.03383444859360127,0.06735348722076306,68.06120824850204,59.752602907255756
0.8681818181818182,1.2,2.0,1.7396957210731245,0.928091482351626,0.04399839166291179,0.025416408820601245,-46.65207995228405,54.96068529353033
0.8681818181818182,1.2,3.0,1.7396957210731245,1.3921372212561893,0.04399839166291179,0.03812461389081769,-19.97812005898049,28.28672540022677
0.8681818181818182,1.2,4.0,1.7396957210731245,1.8561829586469485,0.04399839166291179,0.050832819400751454,6.695839747307606,1.6127655939386765
0.8681818181818182,1.2,5.0,1.7396957210731245,2.3202286945241744,0.04399839166291179,0.06354102535023255,33.369799466595815,25.06119412534953
0.8681818181818182,1.2,5.3,1.7396957210731245,2.459442414992244,0.04399839166291179,0.06735348722076306,41.37198736541964,33.06338202417336
0.8681818181818182,1.5,2.0,1.9604248402465128,0.928091482351626,0.054657292746367145,0.025416408820601245,-52.65865524153818,60.96726058278446
0.8681818181818182,1.5,3.0,1.9604248402465128,1.3921372212561893,0.054657292746367145,0.03812461389081769,-28.98798297816224,37.29658831940852
0.8681818181818182,1.5,4.0,1.9604248402465128,1.8561829586469485,0.054657292746367145,0.050832819400751454,-5.317310792004473,13.625916133250755
0.8681818181818182,1.5,5.0,1.9604248402465128,2.3202286945241744,0.054657292746367145,0.06354102535023255,18.353361316948945,10.044755975702662
0.8681818181818182,1.5,5.3,1.9604248402465128,2.459442414992244,0.054657292746367145,0.06735348722076306,25.4545629345822,17.145957593335915
0.909090909090909,0.5,2.0,1.0996055222770802,0.9619549666316892,0.035935069223599375,0.03865203253382915,-12.51817609649159,20.82678143773787
0.909090909090909,0.5,3.0,1.0996055222770802,1.4429324401093027,0.035935069223599375,0.057978042497382386,31.22273496055711,22.914129619310827
0.909090909090909,0.5,4.0,1.0996055222770802,1.9239099070283183,0.035935069223599375,0.0773040482584968,74.96364542115575,66.65504007990947
0.909090909090909,0.5,5.0,1.0996055222770802,2.404887367388905,0.035935069223599375,0.09663004981702415,118.70455528531969,110.39594994407341
0.909090909090909,0.5,5.3,1.0996055222770802,2.549180604218213,0.035935069223599375,0.1024278494650557,131.8268281282664,123.51822278702014
0.909090909090909,0.7,2.0,1.393377061808614,0.9619549666316892,0.04554505390465286,0.03865203253382915,-30.962336542050984,39.27094188329727
0.909090909090909,0.7,3.0,1.393377061808614,1.4429324401093027,0.04554505390465286,0.057978042497382386,3.5564944808525345,4.752110860393748
0.909090909090909,0.7,4.0,1.393377061808614,1.9239099070283183,0.04554505390465286,0.0773040482584968,38.075325033058064,29.76671969181178
0.909090909090909,0.7,5.0,1.393377061808614,2.404887367388905,0.04554505390465286,0.09663004981702415,72.59415511457773,64.28554977333145
0.909090909090909,0.7,5.3,1.393377061808614,2.549180604218213,0.04554505390465286,0.1024278494650557,82.94980404725172,74.64119870600544
0.909090909090909,0.9,2.0,1.6308179941180059,0.9619549666316892,0.054969320904514354,0.03865203253382915,-41.01395924614245,49.32256458738873
0.909090909090909,0.9,3.0,1.6308179941180059,1.4429324401093027,0.054969320904514354,0.057978042497382386,-11.520939472483391,19.829544813729676
0.909090909090909,0.9,4.0,1.6308179941180059,1.9239099070283183,0.054969320904514354,0.0773040482584968,17.972079899009525,9.663474557763243
0.909090909090909,0.9,5.0,1.6308179941180059,2.404887367388905,0.054969320904514354,0.09663004981702415,47.46509886834666,39.15649352710037
0.909090909090909,0.9,5.3,1.6308179941180059,2.549180604218213,0.054969320904514354,0.1024278494650557,56.31300448072898,48.00439913948269
0.909090909090909,1.2,2.0,1.9133486176292431,0.9619549666316892,0.0697356050499366,0.03865203253382915,-49.72400963585974,58.03261497710602
0.909090909090909,1.2,3.0,1.9133486176292431,1.4429324401093027,0.0697356050499366,0.057978042497382386,-24.586014967978763,32.89462030922505
0.909090909090909,1.2,4.0,1.9133486176292431,1.9239099070283183,0.0697356050499366,0.0773040482584968,0.5519793571210917,7.756625984125191
0.909090909090909,1.2,5.0,1.9133486176292431,2.404887367388905,0.0697356050499366,0.09663004981702415,25.689973339448656,17.38136799820237
0.909090909090909,1.2,5.3,1.9133486176292431,2.549180604218213,0.0697356050499366,0.1024278494650557,33.23137146730766,24.922766126061376
0.909090909090909,1.5,2.0,2.1364303148323884,0.9619549666316892,0.08533630996583494,0.03865203253382915,-54.97372603481529,63.28233137606158
0.909090909090909,1.5,3.0,2.1364303148323884,1.4429324401093027,0.08533630996583494,0.057978042497382386,-32.460589512721526,40.76919485396781
0.909090909090909,1.5,4.0,2.1364303148323884,1.9239099070283183,0.08533630996583494,0.0773040482584968,-9.947453297616365,18.256058638862648
0.909090909090909,1.5,5.0,2.1364303148323884,2.404887367388905,0.08533630996583494,0.09663004981702415,12.56568261050809,4.257077269261806
0.909090909090909,1.5,5.3,2.1364303148323884,2.549180604218213,0.08533630996583494,0.1024278494650557,19.319623323085384,11.011017981839101
0.95,0.5,2.0,1.359193826795508,0.9956901833712036,0.05813682432593655,0.06835630570256972,-26.744062271185832,35.05266761243212
0.95,0.5,3.0,1.359193826795508,1.4935352613180157,0.05813682432593655,0.10253445330230404,9.883905582416952,1.5753002411706696
0.95,0.5,4.0,1.359193826795508,1.991380330105638,0.05813682432593655,0.1367125974010098,46.511872762150446,38.20326742090416
0.95,0.5,5.0,1.359193826795508,2.4892253897340733,0.05813682432593655,0.1708907379986912,83.13983926801484,74.83123392676856
0.95,0.5,5.3,1.359193826795508,2.6385789058365625,0.05813682432593655,0.18114417949529635,94.1282290883697,85.81962374712342
0.95,0.7,2.0,1.6780285901467495,0.9956901833712036,0.07351935663730011,0.06835630570256972,-40.66309780311151,48.9717031443578
0.95,0.7,3.0,1.6780285901467495,1.4935352613180157,0.07351935663730011,0.10253445330230404,-10.994647523413127,19.30325286465941
0.95,0.7,4.0,1.6780285901467495,1.991380330105638,0.07351935663730011,0.1367125974010098,18.67380221045488,10.365196869208598
0.95,0.7,5.0,1.6780285901467495,2.4892253897340733,0.07351935663730011,0.1708907379986912,48.34225139849266,40.03364605724637
0.95,0.7,5.3,1.6780285901467495,2.6385789058365625,0.07351935663730011,0.18114417949529635,57.24278604846712,48.93418070722083
0.95,0.9,2.0,1.9266895185086592,0.9956901833712036,0.08999871989396664,0.06835630570256972,-48.32119167067921,56.6297970119255
0.95,0.9,3.0,1.9266895185086592,1.4935352613180157,0.08999871989396664,0.10253445330230404,-22.481788219096327,30.790393560342608
0.95,0.9,4.0,1.9266895185086592,1.991380330105638,0.08999871989396664,0.1367125974010098,3.3576147571017225,4.95099058414456
0.95,0.9,5.0,1.9266895185086592,2.4892253897340733,0.08999871989396664,0.1708907379986912,29.19701725791507,20.888411916668787
0.95,0.9,5.3,1.9266895185086592,2.6385789058365625,0.08999871989396664,0.18114417949529635,36.94883791545907,28.64023257421279
0.95,1.2,2.0,2.2166239976892657,0.9956901833712036,0.11687497444369323,0.06835630570256972,-55.0807812056006,63.389386546846886
0.95,1.2,3.0,2.2166239976892657,1.4935352613180157,0.11687497444369323,0.10253445330230404,-32.62117242820788,40.92977776945416
0.95,1.2,4.0,2.2166239976892657,1.991380330105638,0.11687497444369323,0.1367125974010098,-10.161564064019622,18.470169405265906
0.95,1.2,5.0,2.2166239976892657,2.4892253897340733,0.11687497444369323,0.1708907379986912,12.298043886964264,3.989438545717981
0.95,1.2,5.3,2.2166239976892657,2.6385789058365625,0.11687497444369323,0.18114417949529635,19.035926191684585,10.727320850438302
0.95,1.5,2.0,2.44369600281331,0.9956901833712036,0.14547255755133376,0.06835630570256972,-59.25474436161808,67.56334970286436
0.95,1.5,3.0,2.44369600281331,1.4935352613180157,0.14547255755133376,0.10253445330230404,-38.88211710464067,47.190722445886955
0.95,1.5,4.0,2.44369600281331,1.991380330105638,0.14547255755133376,0.1367125974010098,-18.509490222472134,26.818095563718416
0.95,1.5,5.0,2.44369600281331,2.4892253897340733,0.14547255755133376,0.1708907379986912,1.8631362848876183,6.4454690563586645
0.95,1.5,5.3,2.44369600281331,2.6385789058365625,0.14547255755133376,0.18114417949529635,7.974924164007841,0.33368117723844204
